entidade,cnpj,VL_PL,maior_sacado,top5,top10,top25,n_posicoes,dc_tot,pct_maior_sacado,pct_top5,pct_top10,inconsistente_viii_vs_i
PÉROLA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,53960578000156,1106052595.22,332495782.31,521940729.67,661263644.11,827098946.4,25,1106030019.12,0.300620938457481,0.4719046686321192,0.5978713350259036,False
UNITY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,38137056000165,501909965.66,318226005.83,502049824.03,502049824.03,502049824.03,2,502049824.03,0.6338534356522041,1.0,1.0,False
IA II - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,62092802000126,795397994.61,317305754.59,320625341.71999997,320625341.71999997,320625341.71999997,2,792317847.59,0.4004778581665825,0.4046675746296121,0.4046675746296121,False
LL CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA,60645628000176,309510399.02,314931131.77,314931131.77,314931131.77,314931131.77,1,309769880.44,1.016661566071785,1.016661566071785,1.016661566071785,False
FUNDO DE LIQUIDAÇÃO FINANCEIRA FIDC - RESPONSABILIDADE LIMITADA,19221032000145,1266715166.56,310521818.69,1043318801.1899999,1245711316.8999999,1247249094.05,11,1247249094.06,0.24896535918033874,0.8364959382682945,0.9987670649212546,False
FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS CASH FLOW MULTISSEGMENTOS,97533979000103,590129661.12,307281515.59,321838327.0,323905130.25000006,326290987.8300001,25,431952350.04999995,0.7113782702060334,0.7450783100560655,0.7498631046051883,False
AVANTI MULTIPLICA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,29242877000170,377081184.12,306163444.04,329551431.46000004,346450914.15000004,363133534.24000007,20,363145793.85,0.8430868516859733,0.9074907021947324,0.9540270602531171,False
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TRATEX PRECATÓRIO III - RESPONSABILIDADE LIMITADA,09443633000149,312198831.01,305133438.88,305133438.88,305133438.88,305133438.88,1,305133438.88,1.0,1.0,1.0,False
CENTRO SUL CONCESSOES FIDC DE RESPONSABILIDADE LIMITADA,57088244000195,288349194.25,287396631.03,287396631.03,287396631.03,287396631.03,1,287396631.03,1.0,1.0,1.0,False
RECARGAPAY I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40919667000107,281538432.34,286003373.62,286003373.62,286003373.62,286003373.62,1,286003373.62,1.0,1.0,1.0,False
LIMAJ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,29243004000182,298128181.27,283843522.42,285846142.37000006,285846142.37000006,285846142.37000006,3,285846142.28,0.9929940637154435,1.000000000314855,1.000000000314855,False
GERA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55144787000157,555730110.48,283141493.51,430104885.39,430104885.39,430104885.39,4,430104885.39,0.6583080153885252,1.0,1.0,False
TANGERINA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,54178902000141,343253628.95,281481736.72,341836925.25,344787006.92,344787006.92,12,344787007.22,0.8163931088632743,0.9914437553961607,0.9999999991298976,False
QG DISTRESSED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,27954644000175,407254879.96,280171167.42,413191520.18000007,413191520.18000007,413191520.18000007,5,407353822.93,0.6877833265557566,1.0143307781132649,1.0143307781132649,False
ANGICO FIDC SEGMENTO INFRAESTRUTURA E AGRONEGÓCIO DE RESPONSABILIDADE LIMITADA,57325251000163,1391099575.18,279737574.89,1092850374.63,1282013518.1200001,1282013518.1200001,25,1282013518.12,0.21820173573537607,0.852448401817637,1.0000000000000002,False
JC CACAU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS - FIDC-NP,26208281000166,279833743.71,279454774.36,279454774.36,279454774.36,279454774.36,1,279454774.36,1.0,1.0,1.0,False
CP II FUNDO DE INVESTIMENTO DE DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,53245260000193,367323094.56,274938220.17,336426937.03000003,351987477.49000007,362105228.90000004,25,363054662.39,0.7572915283887921,0.9266564291318866,0.9695164776919698,False
VALECRED DISTRESSED & SPECIAL SITS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,26648752000157,245697268.08,273439727.16,557108113.08,618361805.4399999,623765123.31,14,236916476.29,1.1541608732408015,2.351495859655055,2.6100413745943443,True
VHG FUNDO DE INVEST EM DIREITOS CREDITÓRIOS RECEBÍVEIS MULTISEGMENTOS DE RESPONSABILIDADE LIMITADA,16874770000101,544173830.69,273027649.5,588070468.8800001,642458594.95,643975949.9300002,25,641899333.22,0.42534340724486225,0.9161412677125325,1.0008712608053267,False
CANAL 47 FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO PADRONIZADO,32388169000157,284021764.96,272015366.85,272015366.85,272015366.85,272015366.85,1,272015366.85,1.0,1.0,1.0,False
SPS ALGARVE DELTA CRÉDITOS JUDICIAIS FIDC DE RESPONSABILIDADE LIMITADA,46449843000170,282130262.87,268698105.51,281977781.37,281977781.37,281977781.37,2,281977781.37,0.9529052402799958,1.0,1.0,False
SUMUP SMART II FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,62627051000103,408290802.91,266994064.76,398659856.46,403253248.03,403253248.03,8,403253248.03,0.6621002212984953,0.9886091641110396,1.0,False
DUBLIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,31544287000144,72139921.16,265971189.17,265971189.17,265971189.17,265971189.17,1,173574304.61,1.5323189095736511,1.5323189095736511,1.5323189095736511,True
SOLDI INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,59475109000128,398446026.46,264964580.09,375760397.96,375760397.96,375760397.96,4,375760397.96,0.7051423767073126,1.0,1.0,False
SUMUP SOLO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILI,45598747000121,378059320.79,262959825.21,355103732.98,355103732.98,355103732.98,4,355103732.98,0.7405155192350803,1.0,1.0,False
WIZARD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,51124933000121,42522239.02,262539036.13,262539036.13,262539036.13,262539036.13,1,262539036.13,1.0,1.0,1.0,False
EMPRESAS DE TRANSPORTE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS.,52044598000114,927447084.08,261166236.21,407344270.80999994,518498111.53000003,700509261.5999999,25,926103032.2,0.28200559454987173,0.43984768070819835,0.5598708712769076,False
EUCALIPTO FUNDO  DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE  LIMITADA,66358370000103,254302931.07,252827829.07,252827829.07,252827829.07,252827829.07,1,252827829.07,1.0,1.0,1.0,False
LANDBANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,55562158000147,760477917.61,251524133.24,344694786.2,344694786.2,344694786.2,3,553649901.49,0.454301775477771,0.6225861962087351,0.6225861962087351,False
IMPACTO ROXO FIDC DE PRECATÓRIOS DE RESPONSABILIDADE LIMITADA,57139003000128,433430474.49,250381113.47,395093350.99,403118630.53999996,406032553.69000006,24,406019414.0,0.6166727620320146,0.9730898015384063,0.9928555547838901,False
CEPOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,60115335000187,426162106.52,243867148.41,243867148.41,243867148.41,243867148.41,1,426008824.44,0.5724462368369244,0.5724462368369244,0.5724462368369244,False
"HAVAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO ECONÔMICO, FINANCEIRO E COMERCIAL",12817329000129,3666009327.0,238524858.81,238639162.38999996,238766993.25999993,239105105.24999997,25,3176592026.36,0.07508828859062565,0.07512427167534394,0.07516451318855659,False
SUMUP SMART IV FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,62626887000185,356847386.67,237847570.5,347991200.65000004,347991200.65000004,347991200.65000004,4,347991200.65,0.6834873124829974,1.0000000000000002,1.0000000000000002,False
LAGUZ I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,41240321000140,1302594039.08,233542758.98,741093134.1499999,795969668.28,798287176.8499999,12,791544196.23,0.295047023390895,0.9362624824737638,1.0055909348727181,False
KYKLOS N FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE  LIMITADA,32400342000195,608534520.92,230621392.21,347460568.85999995,402656433.02,480221789.14,25,536440629.28999996,0.4299103751989039,0.6477148632829649,0.7506076367722769,False
TB1 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE ILIMITADA,48181830000199,231172857.89,230120348.61,230120348.61,230120348.61,230120348.61,1,230120348.61,1.0,1.0,1.0,False
FACT LAW FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS,27944660000187,289897198.46,228841176.79,257007783.77999997,257124091.57999998,257398484.68,25,262554681.75,0.871594348517078,0.9788733610346294,0.9793163460891132,False
MF GROUP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,47424724000126,673036320.46,225210440.4,427895091.43000007,435709685.9400001,448474529.97000015,25,505672651.86,0.44536804506159355,0.846189901423553,0.8616437617050136,False
CBSB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,56745579000176,226545846.15,224803888.83,224803888.83,224803888.83,224803888.83,1,224803888.83,1.0,1.0,1.0,False
MULTIAGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,32388135000162,1284578705.45,222761738.47,541740610.02,718441915.42,931312971.4599999,25,1118137954.71,0.19922563001429947,0.48450247819420966,0.6425342350589779,False
JIVE DISTRESSED & SPECIAL SITS IV (QUALIFICADO) FIDC - RESPONSABILIDADE LIMITADA,53553002000174,319885499.06,222664260.98,222664260.98,222664260.98,222664260.98,1,222664260.98,1.0,1.0,1.0,False
CAPITAL SOLUTIONS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,61995584000177,271976551.22,221542505.08,268210016.94,268210016.94,268210016.94,2,268210016.24,0.8260038464848348,1.000000002609895,1.000000002609895,False
FORMES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,41514874000144,211199379.6,220451795.94,220451795.94,220451795.94,220451795.94,1,220451795.94,1.0,1.0,1.0,False
EVOLVE FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL LP,24796631000127,282698686.72,218186961.63,221336080.52,221336080.52,221336080.52,3,221336080.68,0.985772229090146,0.9999999992771175,0.9999999992771175,False
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ATACADO RESPONSABILIDADE LIMITADA,26405874000112,817184529.35,216090935.68,432273310.83000004,432273310.87000006,432273310.87000006,7,577679986.42,0.37406685493669145,0.7482919972853577,0.7482919973546002,False
C3E CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,35765961000171,201581970.94,215878563.53,215878563.53,215878563.53,215878563.53,1,215878563.53,1.0,1.0,1.0,False
BTG CONSÓRCIOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS II,43721713000157,343317985.5,215857043.45,277538128.78999996,283927007.27,294421645.63,25,243988916.6,0.8847002005582084,1.137503017175986,1.1636881347994805,True
TABOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  NÃO-PADRONIZADOS RESPONSABILIDADE LIMITADA,54029912000115,985011383.52,215118997.14,215625735.90999997,216164520.97999996,217660241.08,25,996207457.94,0.21593795090114276,0.21644661881560293,0.2169874550296924,False
BT VAREJO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,55519337000100,643144597.27,214196733.71,389999549.62,427868133.19000006,482891603.54,25,639154463.35,0.3351251473506588,0.610180436785023,0.6694283740856866,False
ARKAM I - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,58494418000182,212518755.96,214148349.59,214148349.59,214148349.59,214148349.59,1,214148349.59,1.0,1.0,1.0,False
JC DIVERSIFICADO VI FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NAO-PADRONIZADOS,29469886000107,211704394.6,211510704.1,211510704.1,211510704.1,211510704.1,1,211510704.1,1.0,1.0,1.0,False
ENERGY 21 - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,27983569000170,210816268.96,208876438.32,208876438.32,208876438.32,208876438.32,1,208876438.32,1.0,1.0,1.0,False
JIF II CRÉDITOS - FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO PRIVADO,55595137000128,1167255846.63,207766915.77,372757795.92,439548593.34000003,441793295.48,14,441793295.48,0.4702808256613881,0.8437380099102811,0.994919112256873,False
MULTIPLIK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL LP,23426441000155,219922398.37,205623296.02,205623296.02,205623296.02,205623296.02,1,218038077.62,0.9430614058997683,0.9430614058997683,0.9430614058997683,False
POSITIVO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,37457367000149,414407777.37,204127204.03,285226277.87,345840273.0,378010975.63,25,346947310.85,0.5883521723511869,0.8221025756654888,0.9968092046965638,True
GALAXY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA,44177436000126,308355649.09,203442183.5,265894813.86,265894813.86,265894813.86,3,274567723.38,0.7409544756228951,0.9684124943265938,0.9684124943265938,False
KIWIFY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE,52271464000136,347342248.66,202860944.31,332943663.31,332943663.31,332943663.31,2,332943663.31,0.6092951050433975,1.0,1.0,False
FGCB III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MULTICARTEIRA - RESP LIMITADA,60742201000196,368376658.65,201124709.41,201193799.06999996,201274907.32999995,201483636.4699999,24,294108122.06,0.6838461583491028,0.6840810708007414,0.6843568478157789,False
CLOUDWALK BIG PICTURE I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO MEIOS DE PAGAMENTO,54218673000141,904073803.43,200811847.27,700228728.31,811617248.84,818706077.0199999,14,818706077.02,0.24527953670618036,0.8552870779446947,0.9913414247445158,False
OLIVENZA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,65804737000102,197883284.68,198335787.32,198335787.32,198335787.32,198335787.32,1,198335787.32,1.0,1.0,1.0,False
BLUEFIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,51401568000155,197281277.48,197480873.22,197480873.22,197480873.22,197480873.22,1,197480873.22,1.0,1.0,1.0,False
JC HONORÁRIOS TDA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,22881521000138,194514946.58,194057536.5,194057536.5,194057536.5,194057536.5,1,194057536.5,1.0,1.0,1.0,False
FIDC DE RESP LIMITADA REDE DE POSTOS MONTE CARLO,43143480000152,193232912.13,192558261.89,192558261.89,192558261.89,192558261.89,1,192558261.89,1.0,1.0,1.0,False
ANKARA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,19388377000198,347172918.16,188453927.36,241312651.3,261272848.28,267964404.46,15,267964404.47,0.703279705126277,0.9005399496148982,0.9750281900193608,False
QG PRIM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,28086648000141,234138694.53,186288980.06,232107275.0,232107275.0,232107275.0,3,226883244.06,0.8210786161482039,1.0230251950144829,1.0230251950144829,False
RAVENA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,53314997000110,455577017.38,184835297.99,184835297.99,184835297.99,184835297.99,1,184835297.99,1.0,1.0,1.0,False
PERNAMBUCANAS FIDC DE RESPONSABILIDADE LIMITADA,54083697000130,226559970.92,184306882.16,184308543.88,184308543.88,184308543.88,2,184308543.88,0.9999909840316406,1.0,1.0,False
FEDERAL 4870 IAA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,14042458000118,182114438.32,183932986.77,183932986.77,183932986.77,183932986.77,1,183932986.77,1.0,1.0,1.0,False
DAY MAXX 2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,34197588000137,4015059128.44,182257383.27,353165038.86,472528971.87000006,691908940.2500001,24,3304673379.1499996,0.05515140601183368,0.10686836438608592,0.1429881012905245,False
OCEANO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,50996316000153,183654673.46,181490646.67,181490646.67,181490646.67,181490646.67,1,181490646.67,1.0,1.0,1.0,False
OCCAM CRÉDITO CORPORATIVO 30 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,48349509000170,3470655083.68,176056538.53,416334799.98,659746816.96,1277188750.8100002,25,1904528497.87,0.09244101032192449,0.21860255724481073,0.34640952744884224,False
EDENTOURMALINE HAN FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,43722605000107,189504761.29,172518269.09,172518269.09,172518269.09,172518269.09,1,172518269.09,1.0,1.0,1.0,False
DGV FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS,63784711000114,190544148.53,170523907.67,170523907.67,170523907.67,170523907.67,1,170523907.67,1.0,1.0,1.0,False
NORTE SANEAMENTO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,57088363000148,101480342.83,170110707.58,170110707.58,170110707.58,170110707.58,1,96785083.93,1.757612853888032,1.757612853888032,1.757612853888032,True
RED PERFORMANCE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NP DE RESPONSABILIDADE LIMITADA,11489344000122,1271673604.01,167468304.64,475388204.19,659713370.89,852488230.34,25,1201071657.73,0.13943240069165527,0.39580336537827693,0.5492706173225703,False
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS KINEA CRÉDITO ESTRUTURADO RESPONSABILIDADE LIMITADA,60431592000128,1116265513.27,167065843.6,492939126.87,731201598.5899999,765930523.8999999,14,765930523.9,0.21812140708184147,0.6435820371278979,0.9546578648763523,False
PENÍNSULA AZUL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,53872780000126,128931729.09,165632673.49,165632673.49,165632673.49,165632673.49,1,168375673.49,0.9837090480878586,0.9837090480878586,0.9837090480878586,False
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ASAAS III - RESPONSABILIDADE LIMITADA,61292200000150,308073444.29,165179007.51,263285028.89,263285028.89,263285028.89,2,263285028.89,0.6273771365063506,1.0,1.0,False
LESTE CREDIT MD PRECATÓRIOS III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIMITADA,51507998000156,162289432.71,164805781.7,164805781.7,164805781.7,164805781.7,1,164805781.7,1.0,1.0,1.0,False
AVEIRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,63428693000138,160962870.99,161024348.42,161024348.42,161024348.42,161024348.42,1,161024348.42,1.0,1.0,1.0,False
PJUS COBALTO FIDC DE PRECATÓRIOS DE RESPONSABILIDADE LIMITADA,56805661000149,507955256.94,160384303.15,264135618.23000002,342452375.5,414105208.50000006,24,500795913.75,0.320258809519889,0.5274316562452184,0.6838162335145451,False
MILK INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,57362995000158,176692586.66,160315063.38,175912327.49,175912327.49,175912327.49,2,175958271.87,0.9110970554339304,0.9997388904794772,0.9997388904794772,False
SUMUP SMART I FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA,62626409000175,459711342.54,160122311.33,439840181.99000007,454396871.8200001,454396871.8200001,8,454396871.82,0.35238427300051745,0.9679648106473623,1.0000000000000002,False
MKL LEGAL CLAIMS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,65494608000165,162486340.1,159737086.21,159737086.21,159737086.21,159737086.21,1,159737086.21,1.0,1.0,1.0,False
AGL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,34218393000126,349488078.88,159415631.08,242177858.94000003,257050859.13000003,278092390.0300001,25,281701904.89,0.565901856937209,0.859695496324622,0.9124924420740932,False
MULVI FIDC RESPONSABILIDADE LIMITADA - ARRANJO DE PAGAMENTOS,29494026000115,206005384.41,159083968.76,159083968.76,159083968.76,159083968.76,1,159083968.76,1.0,1.0,1.0,False
JCI II - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,40054735000112,517918377.76,158681044.52,158681044.52,158681044.52,158681044.52,1,158681044.52,1.0,1.0,1.0,False
BRAVANO FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS,54114034000136,147501531.31,158329469.96,256524171.77,314163759.05,365155394.28999996,25,150113892.69,1.0547289602766214,1.7088636312945913,2.0928360021865475,True
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS VOITER CONSIGNADO II - RESPONSABILIDADE LIMITADA,54427427000108,544689767.38,156852601.4,247657250.21,247657250.21,247657250.21,4,247760224.2,0.6330822548553378,0.9995843804616642,0.9995843804616642,False
AZ-ATHON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE ILIMITADA,52148267000124,158225833.91,155862449.7,155862449.7,155862449.7,155862449.7,1,155862449.7,1.0,1.0,1.0,False
MP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,15675220000192,671805123.57,154301502.88,415708447.5,439009865.60999995,442266814.2699999,25,466589150.62,0.33070100896037846,0.8909518083470434,0.9408917138914333,False
RED - FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISETORIAL LP - RESPONSABILIDADE  LIMITADA,08632394000102,1569551198.23,153625456.8,445149750.64,536630807.40000004,665565244.7600001,25,1375304920.8899999,0.11170283365276153,0.32367349514893806,0.39019042195583115,False
INFRA FUNDO DE  INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADO,45778027000148,172341934.56,152453035.6,156770255.06,158616830.11,162046122.35,25,166952947.95,0.9131497075790329,0.9390086068258612,0.9500690587236799,False
ROCKET IV CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,50991111000185,240128819.8,150696116.21,238224145.04999998,239861640.01,240014854.01,12,240014853.5,0.6278616261139022,0.9925391765389219,0.999361649965551,False
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BASSANO DI GRAPPO - RESPONSABILIDADE LIMITADA,37645459000152,257406030.04,150575273.35,188909403.27999997,199146146.40999997,207260722.58999997,24,208010899.05,0.7238816525368986,0.908170697510381,0.9573832300110908,False
MULTIPLICA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,23216398000101,1993263958.67,150247888.04,513696393.69000006,733749428.94,1008561382.71,25,1515097277.8400002,0.09916715595595356,0.3390517567441952,0.48429195911834166,False
ORION FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONDABILIDADE LIMITADA,50995214000113,262720747.07,150072619.06,199592856.6,219937931.46999997,222710549.03,25,222620638.95,0.6741181759598934,0.8965604336659371,0.9879494215241986,False
