entidade,cnpj,dc_com_risco,dc_sem_risco,valor,VL_PL,dc_sobre_pl
RONEPAR FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,38456773000150,0.0,0.0,0.0,80816131.09,0.0
BM INFRA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE  INVESTIMENTO EM DIREITOS CREDITÓRIO,39806180000139,0.0,0.0,0.0,228040590.28,0.0
RENDA MENSAL PREFIXADA FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,42013814000100,0.0,0.0,0.0,28498253.73,0.0
XP SS 2 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,42700460000172,0.0,0.0,0.0,27375383.73,0.0
HARBOUR NAUTILUS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,43596847000193,0.0,0.0,0.0,101108738.41,0.0
H2 ISP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,44173399000188,0.0,0.0,0.0,18905204.4,0.0
CREDILOG - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,44302374000137,0.0,0.0,0.0,58970.81,0.0
OC FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,45025014000106,0.0,0.0,0.0,29821739.16,0.0
FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS QUASAR CREDIT SOLUTI,45880798000141,0.0,0.0,0.0,0.0,
MATCHPOINT  FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,47859989000157,0.0,0.0,0.0,51500720.41,0.0
PSS SPECTRUM-A PRINCIPAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,49740972000101,0.0,0.0,0.0,236424598.46,0.0
ASA FIC DE FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS 90 RESPONSABILIDADE LIMITADA,49916055000135,0.0,0.0,0.0,104101367.08,0.0
ERFOLG MACRO FC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,50398792000172,0.0,0.0,0.0,5659329.48,0.0
SOLAR BR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,51045717000190,0.0,0.0,0.0,61877061.89,0.0
FACIO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FINANCEIROS DE RESPONSABILIDADE LIMITADA,51119641000109,0.0,0.0,0.0,0.0,
BRAM HIGH YIELD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS III - RESP LIMITADA,51269670000149,0.0,0.0,0.0,109293151.78,0.0
IPO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,51749986000138,0.0,0.0,0.0,0.0,
ALGARVE TETRA II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,52511370000197,0.0,0.0,0.0,36803379.85,0.0
AGILE FIC FIDC - RESPONSABILIDADE LIMITADA,53109452000172,0.0,0.0,0.0,0.0,
REAL MINAS 2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,53323703000117,0.0,0.0,0.0,334462880.04,0.0
SOMOS FIC DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,54619680000155,0.0,0.0,0.0,12575064.33,0.0
BURITI FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,54976534000187,0.0,0.0,0.0,47204101.53,0.0
BRAVE PFN FUNDO DE INVESTIMENTO EM COTAS DE FIDC DE RESP LIMITADA,54994631000100,0.0,0.0,0.0,60919797.11,0.0
TRUST BR FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,55271694000193,0.0,0.0,0.0,17979722.71,0.0
ARUBA FUNDO DE INVESTIMENTO EM COTAS DE DIREITOS CREDITÓRIOS,55507580000108,0.0,0.0,0.0,41323728.23,0.0
NEST SILVER FENIX FIC DE FIDC DE RESP ILIMITADA,56805907000182,0.0,0.0,0.0,48047097.14,0.0
ITHAKA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,57153497000103,0.0,0.0,0.0,1188185.57,0.0
BRAIN ESTRUTURADO FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESPONSABILIDADE LIMITADA,57417371000190,0.0,0.0,0.0,58517691.72,0.0
RED SEA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,58059177000143,0.0,0.0,0.0,63197368.03,0.0
EXT II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,58594079000106,0.0,0.0,0.0,13337217.12,0.0
INC SOMA CREDIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO FINANCEIRO,59479362000150,0.0,0.0,0.0,14366666.12,0.0
FEEDER QUALI I FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS,59483519000110,0.0,0.0,0.0,62915045.1,0.0
VIVACE SHOPPING FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,60707793000105,0.0,0.0,0.0,4072649.12,0.0
ARTESANAL CP 90 ION FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,60851421000158,0.0,0.0,0.0,79801324.6,0.0
LEEN CHRONOS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,61051375000175,0.0,0.0,0.0,0.0,
HARBOUR CONCEPCIÓN FI EM COTAS DE FI EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,62057076000100,0.0,0.0,0.0,6642786.86,0.0
LIVRAMENTO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,62351597000176,0.0,0.0,0.0,54161293.81,0.0
CHIMERA ALTERNATIVE ASSETS XII SR.2 FUNDO DE INVESTIMENTO EM COTAS DE FIDC RESP LIMITADA,62514003000109,0.0,0.0,0.0,40131538.67,0.0
CASPER FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESP LIMITADA,62603858000106,0.0,0.0,0.0,22062963.01,0.0
VRF II FUNDO DE  INVESTIMENTO EM COTAS DE FI EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,62762366000155,0.0,0.0,0.0,3979968.84,0.0
ASSET BANK MASTER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,62803136000197,0.0,0.0,0.0,10928536.8,0.0
SB FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,63279654000116,0.0,0.0,0.0,53530440.54,0.0
CYGNUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,63453654000190,0.0,0.0,0.0,10743224.69,0.0
NEO SEED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,63464230000121,0.0,0.0,0.0,7980714.35,0.0
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS VEXOR - RESPONSABILIDADE LIMITADA,63547404000110,0.0,0.0,0.0,-87864.34,
MARISA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAIS RESPONSABILIDADE LIMITADA,63573472000153,0.0,0.0,0.0,102135435.63,0.0
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS INTRA RC CONSIG,63763010000107,0.0,0.0,0.0,97414.33,0.0
BANDEIRANTES FUNDO  DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DO AGRONEGÓCIO DE RESP LIMITADA,63985990000184,0.0,0.0,0.0,117406807.15,0.0
BTG FUNSES DESCARBONIZAÇÃO ESPÍRITO SANTO FIDC INVESTIMENTO SUSTENTÁVEL RESPONSABILIDADE LIMITADA,64042721000147,0.0,0.0,0.0,219687360.28,0.0
SOMACRED K MASTER FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,64340651000103,0.0,0.0,0.0,50852333.54,0.0
SALAMANDER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO CONSIGNADO PRIVADO - RESP. LIMITADA,65100186000104,0.0,0.0,0.0,4518446.08,0.0
BS2 FUNDO DE INVESTIMENTO FINANCEIRO,66120764000129,0.0,0.0,0.0,75967410.27,0.0
LIFT GAMA CONSIGNADO PRIVADO FIDC RESPONSABILIDADE LIMITADA,66359499000136,0.0,0.0,0.0,4973122.07,0.0
STATHEROS SEC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,66396782000138,0.0,0.0,0.0,42180761.87,0.0
MARGEM FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FIDC RESPONSABILIDADE LIMITADA,66614411000185,0.0,0.0,0.0,50203404.28,0.0
FIDC MULTISETORIAL MASTER II,11989256000190,0.0,0.0,0.0,742418.46,0.0
FC6 FIC DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,12674257000108,0.0,0.0,0.0,-551667.6,
SG IV LOCAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,14138802000177,0.0,0.0,0.0,126152310.26,0.0
MULTIPLIX FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,14744913000127,0.0,0.0,0.0,0.0,
OURO MAX FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS - RESPONSABILIDADE LIMITADA,16858989000109,0.0,0.0,0.0,0.0,
BLC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,18048642000126,0.0,0.0,0.0,1385172155.96,0.0
STONE FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,18151682000107,0.0,0.0,0.0,55811788.86,0.0
VIRGÍNIA FIC DE FIDC MULTISSETORIAL - RESPONSABILIDADE LIMITADA,22282851000107,0.0,0.0,0.0,33268434.22,0.0
CLASSE ÚNICA DE COTAS DO NFM FIDC DE RESPONSABILIDADE LIMITADA,23098169000121,0.0,0.0,0.0,0.0,
AQUIRAZ FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL,26207801000116,0.0,0.0,0.0,150614162.77,0.0
GUARDIANS FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,29010886000136,0.0,0.0,0.0,43419690.19,0.0
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NEON FGTS,29242913000104,0.0,0.0,0.0,0.0,
ARTESANAL MASTER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,30576260000170,0.0,0.0,0.0,4520325687.36,0.0
PROSSEG FUNDO DE INVESTIMENTO EM COTAS DE DIREITOS CREDITÓRIOS,30804773000191,0.0,0.0,0.0,42598384.22,0.0
ART SPECIALE FI EM COTAS DE FUNDOS DE INVEST EM DIREITOS CREDITÓRIOS RESPONSABLIDADE LIMITADA,34096104000163,0.0,0.0,0.0,462955409.38,0.0
SOLIS CAPITAL ANTARES LIGHT FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS,34780531000166,0.0,0.0,0.0,1054531139.75,0.0
EMPÍRICA DEBÊNTURES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,35726650000101,0.0,0.0,0.0,0.0,
SPECIALE BRAVE FI EM COTAS DE FUNDOS DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS RESP LIMITADA,36013900000110,0.0,0.0,0.0,499436453.16,0.0
BRASIL MICROCRÉDITO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,36083634000100,0.0,0.0,0.0,-379375.23,
FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IOX D30,36293650000110,0.0,0.0,0.0,13850617.69,0.0
VERDE AM CE II FUNDO DE INVESTIMENTO EM COTAS DE FIDC RESPONSABILIDADE LIMITADA,37013332000110,0.0,0.0,0.0,253816727.67,0.0
V051 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,38267680000187,0.0,0.0,0.0,44516851.64,0.0
CONDOBEM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - NÃO PADRONIZADOS,40211664000114,0.0,0.0,0.0,0.0,
CARMEL FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,43871874000127,0.0,0.0,0.0,89109772.02,0.0
BRAM HIGH YIELD FIDC II - RESP LIMITADA,44230592000103,0.0,0.0,0.0,77738398.55,0.0
B2CYCLE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,44395252000132,0.0,0.0,0.0,133990931.41,0.0
ARTESANAL CRÉDITO PRIVADO 30 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LIMITADA,45830738000114,0.0,0.0,0.0,176281217.91,0.0
FUTURO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,47512805000188,0.0,0.0,0.0,8733860.73,0.0
VINLAND CRÉDITO ESTRUTURADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,47640954000122,0.0,0.0,0.0,131419826.34,0.0
JOURNEY CAPITAL CRÉDITO ESTRUTURADO 120 FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,47716415000120,0.0,0.0,0.0,53256837.12,0.0
MANTIQUEIRA CONSIGNADO PÚBLICO FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS,49448463000100,0.0,0.0,0.0,10611047.83,0.0
TK 180 FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESPONSABILIDADE LIMITADA,50059717000187,0.0,0.0,0.0,33161880.4,0.0
M8 CREDIT ADVANCED FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO  EM DIREITOS CREDITÓRIOS,50716952000184,0.0,0.0,0.0,1813162069.99,0.0
NOBEL II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,50823781000192,0.0,0.0,0.0,0.0,
BROWNFIELD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA,50943777000168,0.0,0.0,0.0,28034311.62,0.0
G5 SPECIAL F SEN IPCA FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,51155531000194,0.0,0.0,0.0,196557586.01,0.0
ASSET BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MIDDLE MARKET,51268721000118,0.0,0.0,0.0,0.0,
ANFEH-SIRIUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,53214328000177,0.0,0.0,0.0,767655.43,0.0
ANFEH FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,53214754000100,0.0,0.0,0.0,741798.71,0.0
XP PRECATÓRIOS FIC DE FIDC JUDICIAIS DE RESPONSABILIDADE LIMITADA,53267515000119,0.0,0.0,0.0,161856700.87,0.0
ALUMIE FIAGRO DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,53291546000105,0.0,0.0,0.0,111103545.16,0.0
JAFFA II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,53323818000101,0.0,0.0,0.0,2744235.63,0.0
SOLIS PFN FUNDO DE INVESTIMENTO EM COTAS DE FIDC DE RESPONSABILIDADE LIMITADA,54995026000146,0.0,0.0,0.0,62058429.13,0.0
MÓDENA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,55693852000101,0.0,0.0,0.0,35908119.64,0.0
GALAPAGOS SEA LION FI EM COTAS DE FI EM DIREITOS CREDITÓRIOS HIGH GRADE INSTITUCIONAL,56072773000138,0.0,0.0,0.0,220181775.37,0.0
ST 1017 FIDC RESPONSABILIDADE LIMITADA,56806404000121,0.0,0.0,0.0,21052209.6,0.0
CAVORETTO FUNDO DE INVESTIMENTO FINANCEIRO MULTIMERCADO CRÉDITO PRIVADO,56964123000105,0.0,0.0,0.0,34119935.95,0.0
CREDIT FORT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,57382221000199,0.0,0.0,0.0,176130766.67,0.0
D&C JUDICIAIS II - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RECUPERAÇÃO DE  CRÉDITO,57993612000140,0.0,0.0,0.0,775518.43,0.0
CASCAIS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,58017960000144,0.0,0.0,0.0,33099967.12,0.0
SIETI FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,58082761000110,0.0,0.0,0.0,265899268.26,0.0
CB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,58195014000198,0.0,0.0,0.0,-219460.37,
AZURE II FI EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,58293429000102,0.0,0.0,0.0,0.0,
EKHO HIGH YIELD FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,58313268000163,0.0,0.0,0.0,34338612.03,0.0
SETE CORE INSTITUCIONAL FUNDO DE INVESTIMENTO EM COTAS DE FIDC DE RESPONSABILIDADE LIMITADA,58488445000142,0.0,0.0,0.0,6037667.49,0.0
CORTICAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAIS DE RESPONSABILIDADE LIMITADA,58594026000195,0.0,0.0,0.0,0.0,
APUAMA UBÁ FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESP LIMITADA,59550547000103,0.0,0.0,0.0,17150192.36,0.0
ITAÚ PIRINEUS III DISTRIBUIDORES FIC FIDC DE INFRAESTRUTURA RESPONSABILIDADE LIMITADA,59773698000120,0.0,0.0,0.0,86910934.35,0.0
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COLOMBO RESPONSABILIDADE LIMITADA,60102999000101,0.0,0.0,0.0,0.0,
BTG DESENVOLVE SP FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,60485375000110,0.0,0.0,0.0,147259302.02,0.0
BTG PACTUAL APOLO FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,60571986000181,0.0,0.0,0.0,1833674485.73,0.0
CAIMAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,60981534000178,0.0,0.0,0.0,13689568.72,0.0
ARC LC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,61226894000127,0.0,0.0,0.0,11945630.17,0.0
BS PLUS 2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,61228249000143,0.0,0.0,0.0,4166799.72,0.0
ITAÚ POOL FEEDER FUNDO DE INVESTIMENTO EM COTAS DE FIDC RESPONSABILIDADE LIMITADA,61289111000154,0.0,0.0,0.0,301536912.8,0.0
PLGN MARKETPLACE II FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,61290804000167,0.0,0.0,0.0,101003433.01,0.0
FUNDO DE INVESTIMENTO EM COTAS DE FIDC SÊNIOR EXODUS INSTITUCIONAL - RESPONSABILIDADE LIMITADA,61385893000125,0.0,0.0,0.0,354481941.72,0.0
VALONGO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,62543066000185,0.0,0.0,0.0,31480248.0,0.0
FUNDO DE INVESTIMENTO EM COTAS JUVO II DE FIDC RESPONSABILIDADE LIMITADA,63394184000131,0.0,0.0,0.0,15352250.52,0.0
ELANTRA FI EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,63458316000141,0.0,0.0,0.0,4130228.0,0.0
MAZA ORYX FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,63947177000110,0.0,0.0,0.0,11833210.84,0.0
PLM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,64076604000102,0.0,0.0,0.0,5769380.54,0.0
NTZ ALPHA PARTNERS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,64078580000112,0.0,0.0,0.0,1984399.48,0.0
ARTESANAL IAM CORE FIC DE FUNDO DE  INVESTIMENTO EM DIREITOS MULTICARTEIRA RESP LIMITADA,64127849000103,0.0,0.0,0.0,114644950.43,0.0
MASTER CP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTICARTEIRA DE RESPONSABILIDADE LIMITADA,65515576000137,0.0,0.0,0.0,6479538.75,0.0
FIDC MULTISETORIAL MAXIMUM,08845618000164,0.0,0.0,0.0,2479947.43,0.0
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CAIXA HABITAÇÃO,10740479000156,0.0,0.0,0.0,2653417.61,0.0
CAPITAL ONE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DIREITOS CREDITÓRIOS,11702303000172,0.0,0.0,0.0,65526065.6,0.0
FC FI EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,11827500000118,0.0,0.0,0.0,-4390547.59,
SOLIS CAPITAL CORE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,13054656000139,0.0,0.0,0.0,3424302623.16,0.0
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS HUNGRIA,14788370000140,0.0,0.0,0.0,5387503.68,0.0
ITAÚNA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,21360609000141,0.0,0.0,0.0,73490142.09,0.0
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MARTE FORNECEDORES,23246620000100,0.0,0.0,0.0,0.02,0.0
MCA II FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,23711364000185,0.0,0.0,0.0,1163955072.66,0.0
LUDU FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DIREITOS CREDITÓRIOS MULTISEGMENTOS,24796670000124,0.0,0.0,0.0,68569682.14,0.0
PRIMEMAX FUNDO DE INVESTIMENTO EM DIREITO CREDITÓRIO FINANCEIRO,26913825000190,0.0,0.0,0.0,0.0,
AS4 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CRÉDITO PRIVADO,27500753000112,0.0,0.0,0.0,3279179.66,0.0
SOLIS TAURI FEEDER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,28787922000100,0.0,0.0,0.0,149292893.82,0.0
VERYON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,29077762000178,0.0,0.0,0.0,163296630.05,0.0
CHEVAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,29152752000150,0.0,0.0,0.0,6809130.08,0.0
CANAVIEIRAS - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS - FIDC NP,29284795000199,0.0,0.0,0.0,1009532.68,0.0
PÁTRIA CRÉDITO ESTRUTURADO FEEDER TEAM FUNDO DE INVESTIMENTO EM COTAS DE FIDC RESP LIMITADA,29292271000140,0.0,0.0,0.0,74426927.65,0.0
PARAGON FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,32525986000100,0.0,0.0,0.0,56168154.62,0.0
BRAVE 90 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,35726300000137,0.0,0.0,0.0,1534658749.92,0.0
BRAVE 180 INSTITUCIONAL FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,36015243000140,0.0,0.0,0.0,409043441.67,0.0
UNIQUE PRIME FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,37036208000170,0.0,0.0,0.0,0.0,
G5 CC FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,37098218000130,0.0,0.0,0.0,75976764.07,0.0
C3E CRÉDITOS JUDICIAIS FI EM COTAS DE FI EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,37720328000192,0.0,0.0,0.0,182115254.85,0.0
EVEREST 90 FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,37806055000101,0.0,0.0,0.0,337382992.71,0.0
VCZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,38075044000153,0.0,0.0,0.0,9392841.39,0.0
GYRA MAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PADRONIZADOS,38315039000170,0.0,0.0,0.0,0.0,
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ESTRUTURADO ZIG,38315137000108,0.0,0.0,0.0,0.0,
FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS QRED PME - RESPONSABILIDADE LIMITADA,40226175000136,0.0,0.0,0.0,0.0,
TALISMÃ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,40366250000164,0.0,0.0,0.0,0.0,
BLC III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40814799000174,0.0,0.0,0.0,619769179.52,0.0
JP CAPITAL FUNDO DE INVESTIMENTO EM COTAS DE  FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,40902151000150,0.0,0.0,0.0,51871628.36,0.0
ALENTEJO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,42084488000122,0.0,0.0,0.0,41797931.07,0.0
RIZA STATHEROS FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,42260903000151,0.0,0.0,0.0,743867881.36,0.0
EVEREST 30 FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,45026487000110,0.0,0.0,0.0,21845417.26,0.0
JCI IV B - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,45359065000166,0.0,0.0,0.0,1847862.74,0.0
