CNPJ,DENOM_SOCIAL,serie,esperado,realizado,gap,VL_PL
62772042000106,TC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 1 | Série 1,1.61,1.61,0.0,35375493.88
62772042000106,TC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,3.87,3.87,0.0,35375493.88
62782703000176,PORTI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Subclasse 1,1.12,5.15,4.03,2634886.74
62782703000176,PORTI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada  |,0.0,0.0,0.0,2634886.74
62786631000135,MORISCO SPECIAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,Subclasse Senior Série 1,2.1,2.1,0.0,4194953.15
62786631000135,MORISCO SPECIAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 1 | Série 1,0.0,2.82,2.82,4194953.15
62786631000135,MORISCO SPECIAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,0.0,9.16,9.16,4194953.15
62790827000101,MRV PRÓ  SOLUTO I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IMOBILIÁRIOS DE RESP LIMITADA,Subclasse Senior Série 1,1.33,1.33,0.0,299790011.19
62790827000101,MRV PRÓ  SOLUTO I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IMOBILIÁRIOS DE RESP LIMITADA,Subclasse Subordinada Mezanino 1 | Série 1,-30.64,-30.64,0.0,299790011.19
62790827000101,MRV PRÓ  SOLUTO I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IMOBILIÁRIOS DE RESP LIMITADA,Subclasse Subordinada Subordinada 1 |,-100.0,-100.0,0.0,299790011.19
62791919000106,BE FUND FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Senior Série 1,1.77,1.77,0.0,15390793.99
62791919000106,BE FUND FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Senior Série 2,1.65,1.65,0.0,15390793.99
62791919000106,BE FUND FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,0.01,0.01,0.0,15390793.99
62792509000171,ERETEZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Senior Série 1,1.37,1.37,0.0,33364253.9
62792509000171,ERETEZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 1 | Série 1,1.42,1.42,0.0,33364253.9
62792509000171,ERETEZ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,3.47,3.47,0.0,33364253.9
62800204000164,DOMINUS WISE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Subclasse 1,0.0,3.43,3.43,38834134.3
62800204000164,DOMINUS WISE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada  |,0.0,0.0,0.0,38834134.3
62800819000190,HOVERLA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RECEBÍVEIS DE CARTÕES - RESP LIMITADA,Subclasse Senior Série 1,1.22,1.22,0.0,111290466.27
62800819000190,HOVERLA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RECEBÍVEIS DE CARTÕES - RESP LIMITADA,Subclasse Subordinada Mezanino 1 | Série 1,1.53,1.53,0.0,111290466.27
62800819000190,HOVERLA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RECEBÍVEIS DE CARTÕES - RESP LIMITADA,Subclasse Subordinada Subordinada 1 |,2.36,2.36,0.0,111290466.27
62800922000130,LIFT EVENT CAPITAL I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Senior Série 1,1.57,1.57,0.0,35483943.78
62800922000130,LIFT EVENT CAPITAL I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 1 | Série 1,0.0,1.83,1.83,35483943.78
62800922000130,LIFT EVENT CAPITAL I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 1 | Série 2,0.0,10.77,10.77,35483943.78
62800922000130,LIFT EVENT CAPITAL I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,0.0,4.47,4.47,35483943.78
62801364000128,VALORA CAPITAL PARTNERS III FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESP LIMITADA,Subclasse Senior Série 1,1.46,1.46,0.0,60838312.95
62801364000128,VALORA CAPITAL PARTNERS III FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESP LIMITADA,Subclasse Subordinada Mezanino 1 | Série 1,0.0,1.15,1.15,60838312.95
62801364000128,VALORA CAPITAL PARTNERS III FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESP LIMITADA,Subclasse Subordinada Subordinada 1 |,0.0,3.83,3.83,60838312.95
62803136000197,ASSET BANK MASTER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior,0.0,0.0,0.0,10928536.8
62803136000197,ASSET BANK MASTER FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Subordinada 1 |,0.0,1.3,1.3,10928536.8
62803232000135,MALDIVAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior,0.0,0.0,0.0,3576006.04
62803232000135,MALDIVAS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Subordinada 1 |,0.0,2.68,2.68,3576006.04
62809011000174,VECTRO CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Subclasse 1,1.12,1.29,0.16999999999999993,5380264.02
62809011000174,VECTRO CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada  |,0.0,0.0,0.0,5380264.02
62837773000184,JACARANDÁ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ECO INVEST BRASIL DE RESP LIMITADA,Subclasse Senior,1.11,1.11,0.0,548942005.71
62838025000116,ENDURANCE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Senior Série 1,1.19,1.19,0.0,2004513902.3
62838025000116,ENDURANCE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,-1.31,-1.31,0.0,2004513902.3
62838279000134,TRENTINO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIO,Subclasse Senior Subclasse 1,0.0,0.0,0.0,6848609.65
62838423000132,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FEDERAL PADRONIZADO  RESPONSABILIDADE LIMITADA,Subclasse Senior Série 1,1.41,1.41,0.0,21616889.32
62838423000132,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FEDERAL PADRONIZADO  RESPONSABILIDADE LIMITADA,Subclasse Subordinada Mezanino 1 | Série 1,1.49,1.49,0.0,21616889.32
62838423000132,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FEDERAL PADRONIZADO  RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,0.0,3.31,3.31,21616889.32
62838783000134,FIGTREE COBRAFIX EDUCACIONAL INADIMPLENCIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior Subclasse 1,0.0,3.7,3.7,16099111.13
62838783000134,FIGTREE COBRAFIX EDUCACIONAL INADIMPLENCIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada  |,0.0,0.0,0.0,16099111.13
62853435000136,CAP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA,Subclasse Senior Série 1,1.12,1.69,0.5699999999999998,23168911.85
62853435000136,CAP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA,Subclasse Subordinada Subordinada 1 |,1.12,3.51,2.3899999999999997,23168911.85
62860514000174,ALLEGHE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSEGMENTOS,Subclasse Senior Subclasse 1,2.57,2.57,0.0,6072891.44
62874327000140,IC NAXOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Senior,0.0,0.0,0.0,24652643.85
62874327000140,IC NAXOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,Subclasse Subordinada Subordinada 1 |,0.0,1.48,1.48,24652643.85
