CNPJ,DENOM_SOCIAL,VL_PL,ADMIN,classificacao,score_risco,materialidade_max_rs,materialidade_soma_rs,forca_evidencia,obs_disparados,der_disparados,cobertura_dados_pct,n_avaliaveis,n_disparos,n_disparos_persistentes,n_criticos,n_altos,persistencia_media_meses,atualidade,peso_disponivel,peso_disparado
48360157000154,XPLORE FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS,28265240.75,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,sem sinal disparado,0.0,,0.0,,0.0,0.0,52.17,24,0,0.0,0.0,0.0,,,110.0,0.0
48360202000170,GUIMMAR FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,22280425.04,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,sem sinal disparado,0.0,,0.0,,0.0,0.0,52.17,24,0,0.0,0.0,0.0,,,110.0,0.0
48373447000132,FUSION 90 HIGH YIELD FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,216650504.75,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,sem sinal disparado,0.0,,0.0,,0.0,0.0,52.17,24,0,0.0,0.0,0.0,,,110.0,0.0
48411822000191,SIGSUG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,16599781.2,BNY MELLON SERVICOS FINANCEIROS DTVM S.A.,não classificável,0.0,,0.0,,0.0,0.0,39.13,18,0,0.0,0.0,0.0,,,83.0,0.0
48502650000161,SILVERSTONE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESPONSABILIDADE LIMITADA,34241093.95,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,54.35,25,0,0.0,0.0,0.0,,,106.0,0.0
48513136000121,GALGA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS-RESPONSABILIDADE LIMITADA,16948362.64,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,54.35,25,0,0.0,0.0,0.0,,,106.0,0.0
48660463000106,FARMTECH UP CREDIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,246112959.46,OLIVEIRA TRUST DTVM S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,73.91,34,0,0.0,0.0,0.0,,,158.0,0.0
48885265000140,WONEBANK 2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,6868846.31,APEX GROUP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,65.22,30,0,0.0,0.0,0.0,,,124.0,0.0
48890745000108,G5 FARM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS III,21328420.11,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,sem sinal disparado,0.0,,0.0,,0.0,0.0,50.0,23,0,0.0,0.0,0.0,,,104.0,0.0
48900092000192,SEVEN LAKES FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,8117918.08,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,sem sinal disparado,0.0,,0.0,,0.0,0.0,65.22,30,0,0.0,0.0,0.0,,,124.0,0.0
48928987000135,CREDIAL BANK PAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,41410831.66,CATÁLISE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,sem sinal disparado,0.0,,0.0,,0.0,0.0,54.35,25,0,0.0,0.0,0.0,,,103.0,0.0
48937046000168,GCDC FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,1354150.47,PLANNER CORRETORA DE VALORES S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,50.0,23,0,0.0,0.0,0.0,,,97.0,0.0
48960844000100,BADWATER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO,21692.17,PLANNER CORRETORA DE VALORES S.A.,não classificável,0.0,,0.0,,0.0,0.0,41.3,19,0,0.0,0.0,0.0,,,86.0,0.0
48963776000133,C051 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,273043.96,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,sem sinal disparado,0.0,,0.0,,0.0,0.0,50.0,23,0,0.0,0.0,0.0,,,104.0,0.0
48965359000120,FATTOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,122621531.87,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,76.09,35,0,0.0,0.0,0.0,,,160.0,0.0
48967719000122,SOULPAY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,78431250.09,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,78.26,36,0,0.0,0.0,0.0,,,157.0,0.0
48979218000166,BRASIL SPECIAL SITUATIONS I FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,28451851.08,PLANNER CORRETORA DE VALORES S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,54.35,25,0,0.0,0.0,0.0,,,106.0,0.0
48982247000187,ALUGUEL INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA,10258596.15,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,56.52,26,0,0.0,0.0,0.0,,,103.0,0.0
48984429000197,VISHNU FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,25427209.67,CATÁLISE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,sem sinal disparado,0.0,,0.0,,0.0,0.0,63.04,29,0,0.0,0.0,0.0,,,118.0,0.0
49000456000140,P2 INVEST FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS,27063863.04,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,sem sinal disparado,0.0,,0.0,,0.0,0.0,69.57,32,0,0.0,0.0,0.0,,,136.0,0.0
49000687000154,ADVANTAGE CREDIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADO,17850398.3,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,sem sinal disparado,0.0,,0.0,,0.0,0.0,71.74,33,0,0.0,0.0,0.0,,,145.0,0.0
49000918000120,SARDENHA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,9426720.98,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,não classificável,0.0,,0.0,,0.0,0.0,43.48,20,0,0.0,0.0,0.0,,,89.0,0.0
49004860000192,PRINCIPIAPAY EDUCAÇÃO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,17875655.37,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,76.09,35,0,0.0,0.0,0.0,,,151.0,0.0
49007595000104,SP CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,186388901.69,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,78.26,36,0,0.0,0.0,0.0,,,170.0,0.0
49089398000173,BRAVE BWM FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS,205816995.94,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,sem sinal disparado,0.0,,0.0,,0.0,0.0,52.17,24,0,0.0,0.0,0.0,,,110.0,0.0
49113994000141,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CAP - RESPONSABILIDADE LIMITADA,99273854.97,OLIVEIRA TRUST DTVM S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,71.74,33,0,0.0,0.0,0.0,,,148.0,0.0
49141366000170,VALE M CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,27913352.09,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,não classificável,0.0,,0.0,,0.0,0.0,47.83,22,0,0.0,0.0,0.0,,,104.0,0.0
49156414000101,VERA CRUZ I - ATIVOS JUDICIAIS - PROCESSO DE CONHECIMENTO - FIDC - RESPONSABILIDADE LIMITADA,15724591.69,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,sem sinal disparado,0.0,,0.0,,0.0,0.0,54.35,25,0,0.0,0.0,0.0,,,106.0,0.0
49250454000100,NINE CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,139826739.9,CATÁLISE DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,sem sinal disparado,0.0,,0.0,,0.0,0.0,71.74,33,0,0.0,0.0,0.0,,,139.0,0.0
49260024000179,FATOR FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,111882221.66,BANCO DAYCOVAL S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,69.57,32,0,0.0,0.0,0.0,,,133.0,0.0
49261110000104,SIMPLEX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,7095852.85,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,sem sinal disparado,0.0,,0.0,,0.0,0.0,65.22,30,0,0.0,0.0,0.0,,,127.0,0.0
49290956000164,PASSARE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,34591021.93,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,sem sinal disparado,0.0,,0.0,,0.0,0.0,52.17,24,0,0.0,0.0,0.0,,,103.0,0.0
49311267000199,FUNDO DE INVESTIMENTO EM COTAS DE FIDC GUARDIAN I DE RESPONSABILIDADE LIMITADA,357999091.46,BANCO DAYCOVAL S.A.,não classificável,0.0,,0.0,,0.0,0.0,45.65,21,0,0.0,0.0,0.0,,,92.0,0.0
49325599000122,BBG I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,18342370.25,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,63.04,29,0,0.0,0.0,0.0,,,130.0,0.0
49336433000101,VP CRÉDITO ESTRUTURADO FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITA,405426590.89,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,não classificável,0.0,,0.0,,0.0,0.0,45.65,21,0,0.0,0.0,0.0,,,103.0,0.0
49409950000163,VERDE AM II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,68642304.62,BANCO DAYCOVAL S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,63.04,29,0,0.0,0.0,0.0,,,118.0,0.0
49460350000120,WCAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,59491519.16,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,sem sinal disparado,0.0,,0.0,,0.0,0.0,69.57,32,0,0.0,0.0,0.0,,,136.0,0.0
49466341000146,FIPAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  MULTISSEGMENTOS,19573556.82,FINAXIS CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,67.39,31,0,0.0,0.0,0.0,,,130.0,0.0
49466992000136,MARCA I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,7206102.7,LIMINE TRUST DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,sem sinal disparado,0.0,,0.0,,0.0,0.0,65.22,30,0,0.0,0.0,0.0,,,124.0,0.0
49507576000139,IPIRANGA CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,15604010.35,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,58.7,27,0,0.0,0.0,0.0,,,109.0,0.0
49508860000120,LAVORO MULTICRÉDITO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS,48557581.37,HEMERA DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,sem sinal disparado,0.0,,0.0,,0.0,0.0,63.04,29,0,0.0,0.0,0.0,,,130.0,0.0
49520420000198,AFINITTY FIC DE FIDC FINANCEIROS - RESPONSABILIDADE LIMITADA,1689674163.73,BANCO GENIAL S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,54.35,25,0,0.0,0.0,0.0,,,116.0,0.0
49571859000140,SCORE MASTER I FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,282465627.27,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,sem sinal disparado,0.0,,0.0,,0.0,0.0,50.0,23,0,0.0,0.0,0.0,,,104.0,0.0
49573227000115,SCORE I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,129302893.22,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,sem sinal disparado,0.0,,0.0,,0.0,0.0,60.87,28,0,0.0,0.0,0.0,,,121.0,0.0
49583436000140,OSAKA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,33085953.36,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,sem sinal disparado,0.0,,0.0,,0.0,0.0,67.39,31,0,0.0,0.0,0.0,,,130.0,0.0
49617028000161,CREDITCORP BIOLAB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,12197382.83,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,60.87,28,0,0.0,0.0,0.0,,,112.0,0.0
49628680000181,RD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS COMERCIAIS CRÉDITO CORPORATIVO DE RESPONSA LIMITADA,272562955.16,OLIVEIRA TRUST DTVM S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,65.22,30,0,0.0,0.0,0.0,,,133.0,0.0
49669950000100,MAROSTICA CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS NÃO PADRONIZADO,240349513.09,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,71.74,33,0,0.0,0.0,0.0,,,134.0,0.0
49684321000141,MILAGRE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,25106338.27,ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,65.22,30,0,0.0,0.0,0.0,,,121.0,0.0
49743173000199,AEG 4 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,41465661.46,BANCO DAYCOVAL S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,65.22,30,0,0.0,0.0,0.0,,,124.0,0.0
49743793000128,ALGARVE AMAZÔNIA CO-INVEST FUNDO DE INVESTIMENTO EM COTAS DE FIDC RESPONSABILIDADE LIMITADA,32110887.24,BANCO DAYCOVAL S.A.,não classificável,0.0,,0.0,,0.0,0.0,45.65,21,0,0.0,0.0,0.0,,,92.0,0.0
49744510000162,ALGARVE AMAZÔNIA FUNDO DE INVESTIMENTO EM COTAS DE FIDC DE RESPONSABILIDADE LIMITADA,96657597.42,BANCO DAYCOVAL S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,54.35,25,0,0.0,0.0,0.0,,,116.0,0.0
49749340000109,AGRONEGOCIOS ASSET BANK FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITO,16208959.49,AZUMI DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,sem sinal disparado,0.0,,0.0,,0.0,0.0,52.17,24,0,0.0,0.0,0.0,,,110.0,0.0
49776300000156,OUTFIELD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CLASSE ÚNICA FECHADA RESPONSABILIDADE LIMITAD,16513444.32,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,sem sinal disparado,0.0,,0.0,,0.0,0.0,69.57,32,0,0.0,0.0,0.0,,,136.0,0.0
49788461000160,NICE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,3808168.8,MONETAR DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,sem sinal disparado,0.0,,0.0,,0.0,0.0,54.35,25,0,0.0,0.0,0.0,,,106.0,0.0
49793563000173,M M CA FUNDO DE INVESTIMENTO EM COTAS DE FI EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,150919281.21,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,sem sinal disparado,0.0,,0.0,,0.0,0.0,52.17,24,0,0.0,0.0,0.0,,,110.0,0.0
49793609000154,SOLUCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,27519510.87,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,60.87,28,0,0.0,0.0,0.0,,,112.0,0.0
49815454000100,AMADEUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,106372216.66,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,82.61,38,0,0.0,0.0,0.0,,,166.0,0.0
49826785000145,ASA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,3364983017.12,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,78.26,36,0,0.0,0.0,0.0,,,149.0,0.0
49829816000111,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS 800,2397269.64,BANCO DAYCOVAL S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,60.87,28,0,0.0,0.0,0.0,,,115.0,0.0
49853069000157,INTERTRADE FUNDO DE INVESTIMENTO EM DIREITOS CRÉDITÓRIOS,3729537.79,RJI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,sem sinal disparado,0.0,,0.0,,0.0,0.0,56.52,26,0,0.0,0.0,0.0,,,115.0,0.0
49878868000188,AUGE CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PADRONIZADO,7706379.26,PLANNER CORRETORA DE VALORES S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,65.22,30,0,0.0,0.0,0.0,,,127.0,0.0
49916055000135,ASA FIC DE FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS 90 RESPONSABILIDADE LIMITADA,104101367.08,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,56.52,26,0,0.0,0.0,0.0,,,122.0,0.0
49916151000183,ASA LONGO PRAZO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVEST EM DIREITOS CREDITÓRIOS RESP. LTDA,1099424222.75,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,54.35,25,0,0.0,0.0,0.0,,,116.0,0.0
49920525000134,IS GREEN SOLFÁCIL III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,147651064.59,BANCO DAYCOVAL S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,80.43,37,0,0.0,0.0,0.0,,,163.0,0.0
49920810000155,FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS TMX FINANCE,5770490.27,BANCO DAYCOVAL S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,63.04,29,0,0.0,0.0,0.0,,,121.0,0.0
49921110000185,VERDE AM I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,60583532.92,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,sem sinal disparado,0.0,,0.0,,0.0,0.0,56.52,26,0,0.0,0.0,0.0,,,112.0,0.0
49934838000141,TMOV FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,26661448.71,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,54.35,25,0,0.0,0.0,0.0,,,106.0,0.0
49938183000180,CRUCE II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS,41300684.62,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,60.87,28,0,0.0,0.0,0.0,,,112.0,0.0
49950299000134,CAPITAL HILL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,23231310.71,ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,60.87,28,0,0.0,0.0,0.0,,,112.0,0.0
49959636000154,LUMINA 1 CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA,6945992.19,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,sem sinal disparado,0.0,,0.0,,0.0,0.0,50.0,23,0,0.0,0.0,0.0,,,97.0,0.0
49962886000143,LUMINUS FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,33748190.62,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,não classificável,0.0,,0.0,,0.0,0.0,43.48,20,0,0.0,0.0,0.0,,,97.0,0.0
49974540000165,HT3 II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO,4605771.4,ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,69.57,32,0,0.0,0.0,0.0,,,133.0,0.0
49983868000148,PRECAVIDA II FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS,23759145.52,ACTUAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,58.7,27,0,0.0,0.0,0.0,,,118.0,0.0
49983891000132,PATRIA CRÉDITO ESTRUTURADO 365 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,382919347.2,XP INVESTIMENTOS CCTVM S.A.,não classificável,0.0,,0.0,,0.0,0.0,32.61,15,0,0.0,0.0,0.0,,,75.0,0.0
49998142000189,MAGIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,30810794.13,GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,52.17,24,0,0.0,0.0,0.0,,,103.0,0.0
49998666000170,VSI SAC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,14719659.74,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,sem sinal disparado,0.0,,0.0,,0.0,0.0,65.22,30,0,0.0,0.0,0.0,,,127.0,0.0
49999307000137,ATIVOS ESTRATÉGICOS LOCAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,4411885.42,FIDD DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,não classificável,0.0,,0.0,,0.0,0.0,45.65,21,0,0.0,0.0,0.0,,,95.0,0.0
50013376000109,GERAR  CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE  CLASSE ÚNICA ABERTA,10313907.05,APEX GROUP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,69.57,32,0,0.0,0.0,0.0,,,139.0,0.0
50041229000142,MOMENTO PRECATÓRIOS I FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS DE RESPONSABILIDADE LIMITADA,55554639.88,BANCO DAYCOVAL S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,54.35,25,0,0.0,0.0,0.0,,,106.0,0.0
50059717000187,TK 180 FUNDO DE INVESTIMENTO EM COTAS DE FIDC - RESPONSABILIDADE LIMITADA,33161880.4,QI CORRETORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.,não classificável,0.0,,0.0,,0.0,0.0,47.83,22,0,0.0,0.0,0.0,,,98.0,0.0
50115378000109,GUARDIAN MULTI CONSIGNADO II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,127554295.01,BANVOX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA,sem sinal disparado,0.0,,0.0,,0.0,0.0,71.74,33,0,0.0,0.0,0.0,,,148.0,0.0
50115649000126,FUNDO DE INVESTIMENTO  EM DIREITOS CREDITÓRIOS GARANTIDO TÊXTIL,47060025.29,BANCO DAYCOVAL S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,69.57,32,0,0.0,0.0,0.0,,,136.0,0.0
50120355000192,GRIF ADVANCED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITDA,109972424.04,VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.,sem sinal disparado,0.0,,0.0,,0.0,0.0,73.91,34,0,0.0,0.0,0.0,,,145.0,0.0
50123492000180,MAV ALTERNATIVE CREDIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,43497466.5,BANCO GENIAL S.A.,sem sinal disparado,0.0,,0.0,,0.0,0.0,54.35,25,0,0.0,0.0,0.0,,,106.0,0.0
50149859000135,FUNDO DE  INVESTIMENTO EM DIREITOS CREDITÓRIOS ECO,42315515.17,BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM,sem sinal disparado,0.0,,0.0,,0.0,0.0,67.39,31,0,0.0,0.0,0.0,,,130.0,0.0
50153210000198,AMETISTA CONSIGNADO I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS,19399936.6,QORE DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA.,sem sinal disparado,0.0,,0.0,,0.0,0.0,65.22,30,0,0.0,0.0,0.0,,,121.0,0.0
